query_id	hikmah_ranked_ids	bm25_ranked_ids	hikmah_ndcg10	bm25_ndcg10	hikmah_recall10	bm25_recall10
1049	6670101,24044977,2754534,21868715,10786948,25452937,24923605,14657344,22867765,1071991	24737389,8925851,7487927,24044977,22647695,1071991,2754534,4459491,14657344,4890578	0.0	0.0	0.0	0.0
1062	20381484,32638085,37248765,8185080,2831620,5824955,19138874,2727303,13639330,665817	20381484,2831620,25748308,2139357,665817,18678095,22968257,43156471,13639330,32985041	1.0	1.0	1.0	1.0
1086	39281140,308862,3981244,2496002,30058568,10648422,24586989,3230557,22530842,7997337	39281140,3981244,5835149,308862,5850219,2496002,27466734,24586989,5691302,3413083	1.0	1.0	1.0	1.0
1088	41548287,11915280,3376731,7736860,15521377,24282306,6923961,6082738,36950726,38009906	11915280,5765455,14863011,24282306,41548287,7621534,3840043,42836872,6807122,16086778	0.0	0.0	0.0	0.0
1089	17628888,7915836,7645565,11903247,6268106,393001,23577014,20960682,143251,9732010	17628888,7915836,7645565,23577014,143251,11903247,6268106,1635872,12225214,14637235	1.0	1.0	1.0	1.0
1099	7662206,21557614,31890716,71341302,27449472,6327940,6540064,13774178,15663829,13770184	21557614,22420524,7662206,7454794,9617381,24005548,30805636,27449472,1287809,27466734	1.0	0.5	1.0	1.0
1100	31890716,27449472,7662206,198309074,71341302,7757997,75636923,30981192,13774178,6327940	21557614,7662206,22420524,9617381,24005548,30805636,40156901,27449472,1287809,27466734	0.5	0.6309297535714575	1.0	1.0
1104	3898784,32328114,36003142,29981186,4910408,24088502,13282296,29564505,13619127,7454794	3898784,4910408,32328114,36003142,11718220,27054878,5884524,16760369,37065914,24088502	1.0	1.0	1.0	1.0
1107	20532591,14865329,29381091,32955023,27686445,39187170,6123521,34582256,36838958,79447	20532591,29381091,14865329,32955023,41790911,26902591,39187170,27686445,4319174,970012	1.0	1.0	1.0	1.0
1110	756887,12122482,27408104,9658390,23983289,20188586,22236223,18988265,43226130,2032877	756887,23983289,10010651,22236223,2032877,31562330,9658390,18988265,49429882,20188586	0.0	0.0	0.0	0.0
1121	4456756,10790846,23076291,15590539,19571273,23601616,21866916,10765888,3140772,23869951	10790846,4456756,23076291,10009203,12932176,19571273,15590539,36637129,16398827,1771079	1.0	0.6309297535714575	1.0	1.0
113	6157837,43417006,1759213,25816994,14584755,5573975,2319305,6397191,31890716,356218	6157837,1759213,14584755,26199970,25816994,43417006,5573975,356218,32463364,35724562	1.0	1.0	1.0	1.0
1130	17997584,2405259,20311968,10559501,6171953,4391121,3984231,3973445,15521377,9550981	17997584,6913227,7399084,4380287,10559501,5811042,46926352,36642096,10359591,10190778	1.0	1.0	1.0	1.0
1132	6936141,24069089,15972906,2714623,39539647,1196631,8246922,30908508,6717533,25365522	6936141,24069089,2714623,20457190,33499189,18758057,1196631,34905328,2825380,15972906	0.0	0.23719771276929622	0.0	0.5
1137	33370,470625,18600579,7898952,6923961,37686718,41293601,25682129,27240699,16201748	33370,470625,18600579,7898952,22901758,5123516,6948886,11578459,13244602,4979184	1.0	1.0	1.0	1.0
1140	41710132,6407356,18473550,15113221,8702697,12009265,26067999,26973393,30353437,8659426	25513319,36432234,8702697,24581365,8512633,25915873,22180793,6790197,12009265,10024681	0.3562071871080222	0.3010299956639812	1.0	1.0
1144	10071552,9822397,27166444,27428509,56893404,45764440,1286352,44030361,13448422,25571386	10071552,9822397,12224536,3770750,33960383,40156901,30805636,32534305,31229233,11953232	1.0	1.0	1.0	1.0
1146	2276126,41493639,29107210,7595742,13843341,3078080,253672,13906581,10374686,3752408	13906581,20746604,17626822,20606520,43855756,13843341,21323587,2276126,28738741,10374686	0.31546487678572877	1.0	1.0	1.0
115	8604837,33872649,20101846,19756935,36345185,9599194,22490293,6112053,12130200,8790729	33872649,1631583,2140513,20101846,22490293,15462523,19756935,13915464,14717500,8604837	0.6309297535714575	1.0	1.0	1.0
1150	11369420,11344428,8427306,1982286,18806488,9478135,10795340,40005757,39929509,14252892	11369420,8427306,5765455,28614776,1617327,12903921,10795340,11344428,24795767,27306942	1.0	1.0	1.0	1.0
1163	15305881,799586,8065561,8712839,15966318,10039688,15913433,6264468,18027063,1220287	15305881,799586,8065561,1914588,10071552,12224536,4361990,21853444,3770750,18027063	1.0	1.0	1.0	1.0
1175	15419873,30675656,20368353,17402386,40383969,5702790,24550453,4362729,4427060,56486733	22191759,38899659,24550453,16058322,26011884,5702790,15419873,35531883,26030079,612002	0.0	0.0	0.0	0.0
1179	10627801,3981729,21272977,14965508,43602749,778436,2033917,46248894,11484808,2566674	10627801,1569031,16058322,2566674,52095986,3981729,6144337,14474178,44366096,31272411	0.0	0.2890648263178879	0.0	1.0
118	6372244,4465735,32454714,14116046,3566945,52805891,25488034,38025907,15521377,90756514	6372244,4465735,32454714,13714201,15578265,4492358,11336632,2604063,52805891,90756514	1.0	1.0	1.0	1.0
1180	44366096,31272411,14474178,10627801,24596228,2566674,5398179,6404801,9539248,43378932	10627801,44366096,2566674,14474178,31272411,16058322,40044800,4402497,30437264,24221369	0.6309297535714575	0.38685280723454163	1.0	1.0
1185	16737210,11230569,37248570,21859699,14408200,9547722,27711043,21377587,35495268,45461275	16737210,21859699,41774099,21203899,11230569,45461275,25121903,13071728,9547722,5151024	1.0	1.0	1.0	1.0
1187	14367469,39291138,30507607,40667066,39929509,34071621,29429111,2316374,19165076,4363526	52873726,3893473,19099739,12737132,40667066,34071621,11011905,11844826,23535770,18037805	0.0	1.0	0.0	1.0
1191	36355784,24552097,3716075,12009265,28617573,10749308,6647414,195680777,25816994,11880289	36355784,10827901,45548062,11880289,24979644,86704258,24596228,25853741,2360905,6748318	0.0	0.0	0.0	0.0
1194	7925817,1383826,30184745,5289038,11419230,70704988,35004872,21598000,46182525,31844040	11419230,24706198,7925817,15548965,15327601,13992047,22042345,37362689,35004872,16128711	0.38685280723454163	1.0	1.0	1.0
1196	8780599,17626822,38376189,17925632,25738896,34935825,86704258,11441172,8593263,2264455	2264455,31019903,38376189,154243324,55040297,474325,33135135,8593263,17626822,3215494	0.0	0.0	0.0	0.0
1197	8780599,17626822,38376189,17925632,25738896,34935825,86704258,11441172,8593263,2264455	2264455,154243324,31019903,38376189,55040297,474325,33135135,8593263,17626822,3215494	0.0	0.0	0.0	0.0
1199	7454794,26067999,437924,8708082,4820792,6748318,29981186,5114940,3215494,2522977	7454794,8708082,21557614,40156901,437924,23294314,7613033,2522977,6748318,12662435	0.0	0.0	0.0	0.0
1200	2251426,3893473,15472716,22401720,35231675,11498670,9021186,25365522,20028729,4391685	15472716,25682129,15426878,4391685,3893473,778436,20179918,11498670,13592721,1744752	0.0	0.0	0.0	0.0
1202	17412260,9225850,4418070,29509926,16863359,16058322,24707550,343052,41877386,6144969	3475317,21258863,34615397,6144969,29509926,9225850,19130782,15889329,343052,34378726	0.0	1.0	0.0	1.0
1204	31141365,19510470,15907458,15833835,13779605,2701077,6826100,11935250,9113824,21855837	31141365,15907458,19510470,2701077,6455142,25597580,4388082,16630060,17271462,8548635	1.0	1.0	1.0	1.0
1207	18909530,27061085,10359591,23141360,15728433,7114092,11840194,40655970,11951999,40367499	18909530,27061085,735130,344240,11840194,11289247,38899659,10359591,13116880,11951999	1.0	1.0	1.0	1.0
1213	52925737,23901235,5572127,26068103,17934603,20460020,2774906,25089501,7735859,13902570	23901235,13905670,5572127,52925737,17934603,14492339,7948486,16905344,14386505,25148216	0.0	0.0	0.0	0.0
1216	24142891,20943272,38485364,13779605,11557602,36180468,17695748,21108759,8219248,4270992	24142891,20943272,4407455,8219248,13779605,11557602,34876410,19828689,38485364,33063763	1.0	1.0	1.0	1.0
1221	11861374,16732790,44674301,42836872,25900857,39225849,1542437,24917562,654735,6550579	21479575,2679511,1836154,33370,44674301,7211056,12337611,16732790,470625,4325398	0.0	0.0	0.0	0.0
1225	2061878,263364,14315749,11861374,8963413,1649738,17223891,825728,19138874,3701541	9650982,2061878,8963413,21181273,14315749,36399107,43334921,42731834,7165938,12074066	0.0	1.0	0.0	1.0
1226	6828370,15058155,31311495,8856690,25488034,9063688,19460822,38252314,28249680,5386514	11951999,2405259,12440953,15081770,33387953,24731248,19358586,6327940,36950726,6828370	0.0	0.0	0.0	0.0
1232	13905670,4505748,14717500,41735503,6957332,5811042,25938221,1388704,8063697,8995263	13905670,6957332,12443371,2844490,4427060,9244474,4505748,24906548,18199839,28937856	1.0	1.0	1.0	1.0
124	13899137,4883040,13071728,7111021,14319754,39984099,14923462,25953438,21644993,20761364	4883040,7111021,31363207,13899137,32012666,14319754,17077004,20188586,57121667,21878751	0.6309297535714575	1.0	1.0	1.0
1241	6148876,4020950,4427392,14296612,32797183,34982259,85326624,15833835,17991818,43661837	6148876,14296612,17933691,4335423,32797183,4020950,20186814,39164524,28542402,4421787	0.5	0.0	1.0	0.0
1245	36124058,28707489,7662395,849771,1606628,49429882,6082738,9929089,41131087,13245542	11748341,39593548,49429882,8595678,704526,154763124,12428497,202259,70455704,7662395	0.5	0.2890648263178879	1.0	1.0
1259	24341590,195680777,24988745,13007205,20127522,12438901,23863551,32909242,27188320,3285322	12438901,24341590,13069283,20454006,195680777,13007205,15721252,24988745,31311495,9171913	1.0	0.6309297535714575	1.0	1.0
1262	44172171,28904104,5765455,14332945,45875990,20420780,4401289,8577229,22937815,10086360	44172171,5765455,21561474,28904104,27635177,20420780,13023410,12552297,21793890,1941721	1.0	1.0	1.0	1.0
1266	37480103,13765757,13831842,25973484,4886637,22007333,5487448,16701509,32534305,11630388	13765757,13831842,37480103,25973484,32534305,4886637,27123743,5487448,16098747,16322674	1.0	0.5	1.0	1.0
127	10423989,43048059,34258065,23393712,42095718,9278263,33934971,29877890,293661,6455142	35231675,21598000,293661,18126445,2727303,38623601,7549811,43048059,21943141,22029384	0.0	0.6309297535714575	0.0	1.0
1270	13900610,12443371,24724242,26673492,7209559,14843502,52072815,6917133,70633421,9047718	13900610,14843502,12443371,4388470,41380943,52072815,24510595,20491205,24396137,24724242	1.0	1.0	1.0	1.0
1271	13768432,2496002,27550580,1472815,38040186,6153754,46266579,5597586,8524891,87758	13768432,5597586,38040186,27550580,1472815,46266579,2496002,2587396,32263707,10071590	1.0	1.0	1.0	1.0
1272	13458119,24760136,22003328,6061927,28243325,36399109,13007205,6717533,45414636,15685921	24760136,13458119,17081238,15685921,94365950,19521501,13048272,23746332,4364884,6472746	0.0	0.5	0.0	1.0
1273	11041152,7681810,21250322,24555417,1684489,600808,22405338,14155726,12932176,8692744	11041152,1684489,24555417,7681810,38127792,14205246,6472746,2991954,1889358,11674596	1.0	1.0	1.0	1.0
1274	7481159,27731651,4406819,7145763,12428814,22632303,23440856,19661996,15282056,26625002	7481159,4406819,7145763,27731651,22632303,12428814,23440856,7643848,26625002,17208742	0.7122630665145961	0.6653497124326151	1.0	1.0
1278	1454773,3825750,25589047,13256155,667451,22482820,24916604,21382907,43226130,5132358	11254040,3825750,2462673,13256155,1454773,15648443,32766786,49432306,5132358,40632104	0.0	0.0	0.0	0.0
1279	1454773,667451,21382907,308862,5132358,25589047,20454006,3825750,15648443,38886345	3825750,49432306,1454773,15648443,11254040,5132358,52180874,23599024,308862,667451	0.0	0.0	0.0	0.0
128	31154082,8290953,2665425,23513718,12549585,1905095,1122279,2576811,83667891,21395936	23513718,1122279,8290953,2665425,12631182,31154082,19685306,79447,15176526,21395936	0.6309297535714575	0.5	1.0	1.0
1280	29214508,37768883,36233757,41644178,39571812,16167746,33387953,16562534,15593561,15425958	37768883,29214508,36233757,38805486,18467982,4231060,25657127,15593561,27077180,13965483	0.0	0.0	0.0	0.0
1281	43156471,1695604,461550,854417,22843616,4319844,25737507,3553087,20288322,10086360	29214508,23269537,29107180,10086360,21601459,36233757,30208015,38805486,25657127,22871664	0.0	0.0	0.0	0.0
1282	10749308,22482820,21009874,27024392,6670101,5402581,34481589,35022568,21767325,7454794	23649163,5402581,44265107,22482820,27024392,37205685,21009874,72372925,34481589,25895285	0.0	1.0	0.0	1.0
129	27768226,13901073,10795063,6407356,36202354,4688277,31942055,22711954,16979690,21956124	27768226,10577574,2107238,4688277,60515890,4857085,5641851,16390264,97566194,28017005	1.0	1.0	1.0	1.0
1290	4687948,16812091,46328296,25536577,143796742,4833016,485020,22049489,42298280,50670403	4687948,16812091,7965928,2391552,22420524,42298280,143796742,7613033,44048701,9555784	1.0	1.0	1.0	1.0
1292	11481946,9047718,4550036,34054472,30983338,24163770,9394119,15578265,25571386,16180601	56893404,198133135,9394119,13619127,4886637,27449472,3355397,3514540,4550036,15663829	0.0	1.0	0.0	1.0
1298	11718220,39059143,20554003,26611094,79231308,40905302,6212802,23783727,4890578,32328114	11718220,34338075,79231308,39059143,19464037,20554003,40905302,23983289,14973286,8190282	1.0	1.0	1.0	1.0
13	1263446,8582337,28633594,34544514,9967265,19799455,12779444,27449472,409280,3828508	1263446,7662395,17450673,8842332,12779444,5487448,22815457,25182647,19799455,12770738	0.0	0.0	0.0	0.0
130	27768226,8298120,13901073,13097856,29745822,47240151,60515890,20186513,10577574,36202354	27768226,10577574,2107238,4688277,60515890,97566194,13097856,20186513,4857085,8298120	1.0	1.0	1.0	1.0
1303	2481032,9513785,2825340,34328964,16398827,11195653,82665667,25742205,20083834,2417551	12631697,43048059,40631095,34328964,5828251,33554389,4164929,6397191,1507222,31200375	0.0	1.0	0.0	1.0
1316	27588420,4695107,22621251,9911547,45487164,18834078,1727493,18600579,13912224,9787715	27243019,43587663,18834078,13398997,26105746,39539647,21320417,22997657,22198971,4380287	0.0	0.0	0.0	0.0
1319	2437807,16572581,19204979,36398420,14192687,26873988,25950264,5289038,13757347,11527199	14192687,106301,4388470,16572581,16284655,37699461,19204979,12742164,27555165,11172205	0.0	0.38685280723454163	0.0	1.0
132	54482327,18678095,87337034,40044800,5867846,21012916,2443495,219475,33118292,8247597	21181273,6945691,45401535,54482327,3866315,27615329,58006489,7613033,15648443,39903312	0.0	0.0	0.0	0.0
1320	36637129,16284655,106301,3360421,36398420,5395426,2437807,14192687,13757347,38919140	16284655,106301,2853291,46193388,16375102,14192687,15833835,16572581,12742164,36637129	0.6309297535714575	1.0	1.0	1.0
133	5914739,35660758,33507866,37964706,19752008,17648235,4447785,5270265,16280642,23260700	16280642,19752008,5270265,45764440,26688294,1782201,37964706,12785130,35660758,5914739	0.10209739512291163	0.3391602052736161	0.2	0.2
1332	24917562,39264456,16488405,6397191,9334631,24396137,1044552,15381976,9846940,2391552	16488405,39264456,22889972,36386637,11328820,15381976,24917562,11233339,9334631,24998637	0.0	0.0	0.0	0.0
1335	27910499,19770974,40608679,3464191,25985964,19511011,20220731,37699461,10078024,33535222	27910499,27243019,43587663,20220731,4468861,19511011,8305686,25985964,25479072,2825380	1.0	1.0	1.0	1.0
1336	27910499,27555165,24101431,39532074,5597586,27243019,17682477,43587663,40608679,10039688	27910499,27243019,43587663,20220731,23032247,4468861,2825380,6936141,24069089,19511011	1.0	1.0	1.0	1.0
1337	20231138,11903247,24725136,1635872,21562657,94365950,99829811,61050894,37578311,33169058	20231138,1635872,13277623,7820043,31962403,6268106,21562657,12225214,14637235,15248287	1.0	1.0	1.0	1.0
1339	15482274,13030852,24652030,4325398,38735355,1701063,40343416,11718220,24088502,14128314	15482274,4325398,22922353,73323408,27260630,84580585,14128314,24906548,7986878,10944947	1.0	1.0	1.0	1.0
1344	15521377,28249680,6896063,57783564,7506409,4387494,9559146,14178995,20738970,4434951	9559146,6896063,15521377,15975146,25419778,28937856,4434951,17717391,28249680,3684342	0.3333333333333333	1.0	1.0	1.0
1352	12885341,24879055,34287602,26068103,11016410,38376189,46202852,21216726,10648422,19005293	12885341,38376189,10559501,34287602,11016410,29134911,6144969,26068103,6182947,10648422	1.0	1.0	1.0	1.0
1359	5114940,11614737,25816994,34369306,5551138,39532074,27264454,8570690,15476777,116792	11614737,5114940,5551138,34369306,24019260,1759213,25816994,39532074,24494539,6191684	0.6309297535714575	1.0	1.0	1.0
1362	31154082,8290953,2665425,23513718,12549585,1905095,1122279,2576811,83667891,21395936	23513718,1122279,8290953,2665425,12631182,31154082,19685306,79447,15176526,21395936	0.6309297535714575	0.5	1.0	1.0
1363	8290953,39334724,19004126,19770974,4421742,22890091,25827024,7177329,7717468,16980892	8290953,1122279,23513718,19140422,6417632,79447,94109411,34328964,16375102,2587396	1.0	1.0	1.0	1.0
1368	13312471,10509344,4345315,437924,14843502,8856690,2425364,11748341,68317730,9334631	13312471,30720103,23267371,8856690,275294,21553394,3150030,22023404,21380348,12074066	0.3333333333333333	0.0	1.0	0.0
137	26016929,21914176,26067999,14434123,2825340,5586392,27889071,8069939,9505448,6776834	26016929,457630,21914176,18574146,313394,10893238,21274919,19675911,13959707,21060008	1.0	1.0	1.0	1.0
1370	19799455,2425364,17450673,39334724,103007,21380348,23245050,34753204,14479433,275294	30720103,23267371,275294,13312471,2425364,21553394,3150030,17450673,22023404,21380348	0.6309297535714575	0.38685280723454163	1.0	1.0
1379	17450673,37480103,3524352,12205576,38784540,5487448,25641414,6327940,1780819,16098747	37480103,17450673,5487448,38784540,16322674,16098747,13765757,25641414,25973484,27129115	0.3903800499921017	0.3973220069685352	0.25	0.5
1382	3085264,18421962,4138659,6625693,1576955,4492358,4423401,14437255,37205759,28334217	3831884,4138659,22914228,4423401,1344498,5256564,3468459,28334217,9483851,20672596	0.0	0.0	0.0	0.0
1385	306006,4326318,17271462,24335068,8458567,20568364,28149602,32827351,5828251,23601616	306006,9283422,994800,12265561,5828251,39859981,8458567,21754541,4326318,4469125	1.0	1.0	1.0	1.0
1389	9257019,23895668,19004126,23746313,18810195,13002003,5172048,5612738,23305884,30884033	23895668,36180468,5172048,5612738,30774694,18810195,43890638,2139357,13651792,9257019	0.6309297535714575	1.0	1.0	1.0
1395	15879931,4387484,21150010,6415816,1754001,38131471,7711685,10698739,24923605,34445160	13923069,10698739,19343151,15879931,40987633,928281,5492542,4387484,1084345,20645538	0.0	0.0	0.0	0.0
141	14437255,10624000,77971703,5114282,36860856,313394,6955746,10300000,10893238,27711043	14437255,10624000,6955746,36860856,38794814,26016929,10893238,143868995,313394,154243324	0.8175295903539445	0.9197207891481876	1.0	1.0
142	10582939,3935126,8563659,20732789,24795767,21439640,4688340,40164383,28517384,21884059	10582939,40164383,3935126,24795767,25985964,46353045,8563659,23915841,5597586,7224723	1.0	1.0	1.0	1.0
143	10582939,8563659,21439640,28517384,23915841,27243019,10359591,6280907,18546584,21884059	10582939,23915841,40164383,25985964,24795767,8563659,7224723,23901235,24766509,46353045	1.0	1.0	1.0	1.0
146	10582939,10128893,3935126,40164383,8563659,18546584,14647747,21439640,5836,25985964	10582939,40164383,4416964,25985964,23901235,8790729,23915841,8563659,2388819,10128893	1.0	1.0	1.0	1.0
148	1084345,10012166,143868995,7185591,2613775,4326318,17691617,3150030,18949516,4407385	1084345,10012166,52887689,56528795,4407385,2613775,6277638,15728433,11903247,23972114	1.0	1.0	1.0	1.0
163	43220289,31612088,26199970,19071857,18872233,19529370,39187170,6129301,27841037,39984099	18872233,43220289,19071857,29022271,5824985,7627167,40949706,31612088,26199970,6129301	0.38685280723454163	1.0	1.0	1.0
171	12670680,14938990,27466734,28149602,28015516,5448119,7115651,14853989,23639838,15707049	12670680,14938990,28015516,28149602,5448119,1834762,14853989,27466734,1049501,7115651	1.0	1.0	1.0	1.0
179	37480103,16322674,25973484,8529693,38784540,4828631,17450673,20280410,6327940,5222182	16322674,37480103,17450673,5487448,25973484,38784540,13765757,4828631,2140497,23557241	0.3764290720714305	0.6984152163370878	0.5	0.75
180	16966326,2543135,13235609,23403754,40667066,4653837,8083310,14893425,18639989,31311495	16966326,9217800,13380011,14893425,23403754,40631095,6492658,3113630,935538,12086599	1.0	1.0	1.0	1.0
183	17271462,8137081,20186814,3118719,1122198,24466904,46193388,36345578,5415832,10078024	8137081,10078024,46193388,1122198,188911,9412420,44562221,43619625,12827098,2853291	0.0	0.3010299956639812	0.0	1.0
185	15512462,29495185,21874312,16630996,41380943,1866911,4767806,15286783,19736671,25298276	21874312,15512462,18340282,23557241,5864770,3524352,3285322,22401720,878526,4430962	0.0	0.5	0.0	1.0
198	2177022,19307912,7177329,40590358,25942757,33169058,10518721,10071590,24921368,20649327	40590358,2177022,13778710,20148808,25942757,7177329,13949015,19307912,24921368,42731834	1.0	0.6309297535714575	1.0	1.0
208	15512462,2576811,1866911,22712546,20454006,313403,5222182,7821634,2727303,25973484	13519661,2140497,4886637,37480103,21439640,313403,16734530,16322674,13831558,1171121	0.0	1.0	0.0	1.0
212	6042706,23665162,13944805,25420421,4841908,25806385,7821634,7834603,7988832,24524403	23017040,4434951,14475235,22038539,6042706,9558539,7808055,11935250,663464,7988832	0.0	0.43067655807339306	0.0	1.0
213	27054878,9846940,750781,40156901,20887554,13625993,5884524,20130904,7813993,36288526	27054878,40156901,750781,9846940,20887554,13625993,20130904,5884524,7813993,36288526	0.3562071871080222	0.3562071871080222	1.0	1.0
216	22174015,1127562,10029891,17829012,21487212,21366394,22198971,40473317,23601616,11369420	21366394,10831818,21363424,8639034,17829012,25453683,14311986,22174015,2042250,41877386	0.3562071871080222	1.0	1.0	1.0
217	21366394,13636631,24282306,19644821,9559146,20388894,1127562,38919140,9197092,54562433	21366394,20388894,10831818,21363424,8639034,25453683,14311986,2042250,41877386,40365566	1.0	1.0	1.0	1.0
218	21366394,20732789,40365566,2042250,20311968,26068103,10812605,23509113,20388894,4429118	21366394,20311968,40365566,696006,26068103,15381976,888896,2042250,6417632,7281161	1.0	1.0	1.0	1.0
219	20311968,40365566,21366394,26068103,15381976,17997584,7975937,6417632,15879931,696006	21366394,20311968,40365566,696006,26068103,15381976,888896,2042250,6417632,7281161	0.5	1.0	1.0	1.0
230	3067015,11457219,949309,36855703,19799455,52850476,3285322,24144677,85665741,25838286	3067015,11457219,38028419,3285322,9394119,8906858,8892905,1866911,45638119,18340282	1.0	1.0	1.0	1.0
232	7655029,10536636,21914176,8298120,29090823,1379127,76776022,7662206,8446324,3330111	7655029,10536636,29090823,21914176,457630,13619127,34760396,4530659,8298120,24760136	0.6309297535714575	0.6309297535714575	1.0	1.0
233	4388470,6910577,11011905,17844478,19489351,15803282,36904081,31882215,41329220,24923605	4388470,4423327,7426741,36708463,6913227,12232678,8771704,24142891,28390999,46765242	1.0	1.0	1.0	1.0
236	4388470,6910577,11011905,17844478,19489351,15803282,36904081,31882215,41329220,24923605	4388470,7426741,12232678,15803282,17844478,28390999,6913227,4423327,21380232,464511	1.0	1.0	1.0	1.0
237	4942718,12881593,16472469,17416520,6636088,26731863,13878124,600437,23190392,464511	4942718,34386619,12881593,24706198,12824568,17416520,2851611,27373088,16472469,5473074	1.0	1.0	1.0	1.0
238	104130,5389523,28149602,1522336,6807122,20186814,52874170,4414481,34436231,40476126	4463811,23017040,28704738,36654066,10463997,21601459,32556431,7185591,26330861,6820680	0.0	0.0	0.0	0.0
239	3952288,40349336,615047,797114,25121903,23017040,6710699,14496749,30303335,14328288	7042304,615047,3952288,40349336,516867,6896063,16233471,16630060,1848452,27134527	0.0	0.0	0.0	0.0
248	1568684,26902591,25050364,4319174,14865329,4463811,10486817,11238784,32408470,4463588	1568684,25050364,23369842,26902591,14865329,45154987,26107000,23017040,21547032,19205437	1.0	1.0	1.0	1.0
249	1568684,26902591,25050364,26107000,45154987,4463811,11238784,33118292,12805683,19205437	25050364,1568684,23369842,14865329,45154987,26107000,26902591,23017040,597790,19205437	1.0	0.6309297535714575	1.0	1.0
261	35271381,1084345,1800734,4164929,5152028,1122279,25974070,23601616,6327940,1032372	35271381,32322418,46743299,1122279,25822299,53779698,69045262,40817021,2424794,13902570	0.21840743681816419	0.2640681225725909	0.5	0.5
268	970012,36838958,27635177,8137081,2679511,25687558,32955023,29381091,4319174,14865329	36838958,970012,32955023,1568684,29381091,13000926,40232172,20532591,4319174,25817686	1.0	0.6309297535714575	1.0	1.0
269	970012,36838958,8137081,13000926,32955023,13763195,29347970,17897801,6493422,2679511	36838958,970012,32955023,29381091,13000926,1568684,20532591,4319174,34582256,25687558	1.0	0.6309297535714575	1.0	1.0
274	5114940,11614737,1805641,34369306,44265107,21700295,8570690,21003930,25816994,15476777	11614737,5114940,34369306,5551138,24019260,44265107,8570690,1759213,21700295,13619127	0.6309297535714575	1.0	1.0	1.0
275	4961038,85665741,3078550,22980205,26079071,16605494,32852283,26887439,4920376,9612317	4961038,85665741,4920376,1285713,11200685,2272614,21150010,17462437,41650417,22980205	0.46927872602275644	0.46927872602275644	0.3333333333333333	0.3333333333333333
279	14376683,83667891,253672,37677954,1383826,21203899,13583615,32012666,40735046,1067605	14376683,83667891,37677954,46193478,87986426,1383826,9704467,13916484,14185503,7451018	1.0	1.0	1.0	1.0
294	42267740,16237005,365896,615047,32638085,42421723,41087952,10874408,11420613,23604601	10874408,32638085,21170174,16237005,23604601,9704467,42267740,3514072,29788648,4305576	0.31546487678572877	1.0	1.0	1.0
295	20310709,29423324,25942757,38533515,26702468,46926352,12631182,40090058,24044977,3118719	20310709,29423324,1022115,24044977,11020556,12631182,883747,5979056,7370282,6501747	1.0	1.0	1.0	1.0
298	39381118,23403754,15836115,9588931,10698739,8654183,43054703,25439264,11837657,10852047	39381118,23403754,10698739,9588931,15836115,25439264,7465900,23887844,3553087,8654183	1.0	1.0	1.0	1.0
3	3672261,4414547,4632921,14717500,43334921,9196472,2739854,10944947,8352137,19497526	3672261,14717500,2739854,14019636,13519661,4414547,23389795,4632921,19497526,10944947	0.43067655807339306	0.6309297535714575	1.0	1.0
