query_id	hikmah_ranked_ids	bm25_ranked_ids	hikmah_ndcg10	bm25_ndcg10	hikmah_recall10	bm25_recall10
3490	512253,251704,152960,427469,366132,287092,400730,293687,292602,239233	115333,523360,239233,591157,367742,400730,491028,507276,361482,152960	0.0	0.0	0.0	0.0
3767	324417,361978,210536,444134,115419,123511,277457,166522,506108,143296	91986,90632,423809,598801,260580,143296,587778,531137,551747,75195	0.0	0.0	0.0	0.0
3781	527489,313391,1705,334107,319307,573265,325113,138437,368872,328375	131959,446628,55407,1705,290468,103952,559900,313391,313372,194017	0.0	0.6131471927654584	0.0	0.5
3830	203889,199789,373840,575241,110367,54952,322838,131164,13496,44955	13496,44955,123030,322838,203889,77596,482367,297051,272173,217216	0.3562071871080222	0.0	1.0	0.0
4125	446117,136047,540834,312797,498284,233278,349847,135052,283079,115042	312797,312369,345795,498284,174787,361954,52185,422684,70357,73999	0.0	0.0	0.0	0.0
4142	61962,257547,87580,500985,249558,540931,426461,82648,565233,548971	87580,37484,500985,235522,487373,583678,430071,58433,548971,435740	0.0	0.0	0.0	0.0
4179	498163,128048,216274,16392,347865,309358,581054,304500,598030,115419	309358,586524,244911,353780,25582,52622,166497,455508,498163,541534	0.0	0.0	0.0	0.0
4233	187129,590836,279713,515365,379057,556946,17700,418057,16270,437211	187129,590836,223896,356425,233312,16270,275481,371747,545123,273552	0.6552438651310554	0.6739577727076379	0.6	0.6
4339	386531,325370,54257,488615,16924,227601,533846,406325,1982,241631	386531,391834,488615,431953,325370,319129,2959,501376,343363,16392	0.8772153153380493	0.9197207891481876	1.0	1.0
4409	544663,206258,380773,152286,518949,80913,426215,239452,363120,324445	578906,472849,149215,60135,5152,268078,306926,60282,244733,278801	0.0	0.0	0.0	0.0
4464	205280,78586,520963,322806,395693,390089,551809,518402,312591,286227	49168,19364,511664,356637,518402,161445,439899,377429,138383,227748	0.0	0.0	0.0	0.0
4681	587959,211414,376396,505287,317666,168444,512514,151554,577498,123991	587959,181909,459459,211414,376396,567531,100188,376286,172251,402174	0.6131471927654584	1.0	0.5	1.0
4777	479213,169893,197696,189061,547984,213861,246586,450184,366824,419926	482112,171631,361113,186071,244754,45773,308802,321361,284526,197323	0.0	0.0	0.0	0.0
4942	506618,295993,454465,377322,526422,121595,507828,549364,481203,276983	53993,481203,585139,526073,408524,506618,454596,276983,265447,72846	0.0	0.0	0.0	0.0
4968	121886,580757,20372,3750,127015,260085,359734,525231,484190,579039	437032,387022,581579,230456,10017,121886,538054,118232,584090,279169	0.0	0.6309297535714575	0.0	1.0
4981	102684,38392,233226,419171,189275,591461,294545,262561,205280,421987	102684,259463,303680,78436,45218,419171,160700,38392,186902,529790	0.46927872602275644	0.6508205185601091	0.3333333333333333	0.6666666666666666
5054	418281,564007,579097,497266,445378,404881,65587,502750,201391,323145	250844,344596,349475,564007,216915,52438,450558,588481,226547,240373	0.0	0.0	0.0	0.0
5080	62079,206298,222703,327060,87402,188816,277529,276272,305470,368377	62079,414429,451189,321281,318338,69841,445521,327600,424868,440824	0.0	0.0	0.0	0.0
5083	384924,142876,37310,495482,267182,53840,273759,44635,369075,438516	369075,267182,18257,273759,453263,157496,270952,142876,437574,44635	0.0	0.0	0.0	0.0
5356	360059,146632,160170,542795,363719,265013,93882,216757,257185,470725	560213,594159,535343,475426,225818,391171,560108,105607,70185,286335	0.0	0.0	0.0	0.0
5380	127743,182712,594226,216196,549254,548363,283421,242171,270223,41130	216196,549254,107729,169028,569387,8913,41130,51919,373554,45683	0.38685280723454163	0.6309297535714575	1.0	1.0
5422	538727,463713,231195,574327,314252,483123,191688,134037,255390,588153	463713,193555,17186,376692,13573,241423,273906,180380,246545,552371	0.0	0.13012668333070054	0.0	0.25
5460	97642,129903,362919,344812,227549,423403,175824,32867,24702,135005	196237,31189,93248,129903,572272,202527,5188,327700,243065,344812	0.0	0.16958010263680806	0.0	0.2
549	462036,282934,373223,124341,260998,417450,449279,489959,496272,350642	449279,376898,580935,461943,290160,282934,408124,502781,193592,22960	0.0	0.0	0.0	0.0
5683	380851,559168,501032,597653,85558,162916,178519,120133,265314,592907	448690,173026,192686,487074,416732,5054,597653,308294,171629,254245	0.0	1.0	0.0	1.0
5862	584187,375153,495751,486419,490100,285033,589543,536759,445731,47450	122908,495751,518710,564180,10967,486419,546318,273947,584106,444748	0.0	0.0	0.0	0.0
5981	465819,80519,286182,564554,245532,329270,210439,579512,502514,138437	286182,564554,210439,265267,80519,25315,518909,468123,245117,391965	0.5599069317497283	0.7227265726449519	0.8	0.6
6004	530446,88892,283733,278373,314478,1897,94373,251100,364326,480337	374797,336618,247738,238075,354559,116750,314508,13260,216065,582189	0.0	0.0	0.0	0.0
604	134494,21957,547574,245355,175107,38711,254509,457276,135031,475199	547574,535673,52458,202767,258504,571430,120466,436128,193396,9753	0.0	0.0	0.0	0.0
6080	22856,357242,2809,313392,277581,172125,81570,137810,326851,273204	22856,2809,313392,201500,380424,83080,135128,69841,329812,236732	0.6131471927654584	0.6131471927654584	0.5	0.5
6110	345368,139915,125659,411606,520098,257980,300709,246586,482517,285176	188531,206544,118039,196427,320450,49794,329662,314478,269727,67107	0.0	0.4772656487866462	0.0	0.375
6133	467463,263988,394066,120611,239452,242663,363719,69395,136047,243714	7733,566111,177559,575408,46291,116436,581672,398012,510006,105373	0.0	0.6131471927654584	0.0	0.5
6262	214476,287991,216274,547036,166780,436960,34538,10882,397920,525368	118707,20409,529927,11998,420511,430407,34538,410395,412226,485604	0.15642624200758548	0.15642624200758548	0.3333333333333333	0.3333333333333333
6410	330729,205280,569565,13885,357127,145123,175679,87238,14440,285135	330729,454610,87238,71230,124900,313897,93836,295993,243797,418150	0.0	0.0	0.0	0.0
6554	352894,88947,339327,224530,29184,41675,431268,70898,196640,589602	184077,183926,212394,583203,88947,29184,1034,496820,41675,454224	0.0	0.2640681225725909	0.0	0.5
659	186206,508868,103753,250644,51777,235925,545633,466122,101902,231679	13139,250644,125868,235925,186206,429899,349941,406876,109852,230908	0.07839826897867533	0.37850091886658266	0.1	0.3
6611	45970,325098,436120,293679,179282,185443,178438,542795,581635,105666	178438,381104,436120,329425,307409,293679,185443,57070,325098,268731	0.2640681225725909	0.21840743681816419	0.5	0.5
6668	77124,480119,313372,457294,139387,535605,287325,343693,476859,554996	77124,457294,139387,313372,249320,50798,328794,535605,335543,32198	0.2640681225725909	0.38685280723454163	0.5	0.5
6679	166597,176161,302164,296859,293605,333408,510006,244254,7733,209194	7733,177559,116436,575408,581672,46291,510006,105373,255455,199966	0.0	0.18154179253735267	0.0	0.3333333333333333
6715	106863,266900,206258,449096,295224,563092,542590,356129,241135,280763	356129,533357,117415,295224,139230,268241,568526,212470,518563,34318	0.0	0.20438239758848611	0.0	0.5
672	250815,568625,32522,245611,217629,345894,91847,99021,257916,513373	414199,572796,203475,457135,246989,345894,18832,89161,563025,568625	0.0	0.18457569677956817	0.0	0.5
68	165645,296098,545296,313361,300510,147837,304407,447231,6103,245447	300510,354716,528564,160612,192516,259227,477940,110577,562777,545296	0.0	0.0	0.0	0.0
6832	123649,31704,231195,552346,285590,252986,45519,556493,448044,324557	420587,552346,45519,410194,481284,229546,435835,556493,471782,20740	0.0	0.0	0.0	0.0
684	212783,502150,363026,322311,110672,279570,153377,215740,476068,156832	68636,181330,499189,104336,212783,388215,363026,196807,541315,342833	0.0	0.0	0.0	0.0
6867	543589,44917,573077,8321,212687,22221,570112,240023,469100,504243	230343,229573,133760,573077,313551,118633,527076,404529,537418,212687	0.0	0.0	0.0	0.0
6901	599925,344065,36190,278729,171819,273142,507828,315205,547460,81441	344065,30557,254474,40447,105373,333674,170700,138201,282143,257609	0.0	0.3065735963827292	0.0	0.5
7068	275943,190264,114383,384192,511375,333966,40229,331132,374028,60793	165659,61864,26629,181069,127743,99200,263432,164200,10797,31665	0.0	0.5714285040141098	0.0	1.0
7071	133644,118360,294573,127702,520132,429418,206442,146632,35575,169954	127702,294573,35575,511678,133644,361345,178614,575213,315012,71713	0.0	0.0	0.0	0.0
7145	138383,536990,311192,93882,549364,454596,207285,238360,126151,59736	301580,205280,311192,126151,138383,379311,549364,358704,93882,513474	0.0	0.0	0.0	0.0
7221	140266,190619,261331,56196,365926,355871,143334,206350,564007,579039	140266,305117,593521,297231,478539,325374,55002,261331,487918,268336	0.0	0.0	0.0	0.0
7326	36723,525231,148141,395357,255097,44101,131651,257656,349147,53749	35340,499536,404339,257656,486058,87535,37040,433023,272008,503981	0.0	0.0	0.0	0.0
7345	460331,241054,69790,183237,347510,98130,4290,421803,18706,46819	127845,169847,354429,87548,276381,91699,285648,461382,271612,189061	0.0	0.0	0.0	0.0
7509	576890,282947,345943,551590,283074,492423,417446,195156,375671,438582	576890,195156,282947,467926,413856,406711,375671,139368,492423,480944	0.0	0.0	0.0	0.0
7700	495717,548673,421987,84642,52684,465801,335429,3750,95120,242008	571913,479240,423754,469519,80797,278678,422051,18436,178001,561703	0.0	0.0	0.0	0.0
7747	553318,130727,137353,141565,353322,140088,137299,296420,553748,180958	71861,519470,553318,342485,538064,289895,253960,567749,59682,52299	0.19342640361727081	0.0	0.5	0.0
7758	281338,373501,208224,480590,72024,524612,358997,230666,574327,501153	351011,351518,79766,353396,118389,159822,524940,480590,558566,373501	0.3010299956639812	0.0	1.0	0.0
7880	198572,403017,549364,178303,216757,146632,511559,459512,32671,560395	70194,241202,148721,81652,410123,205280,87261,408524,299284,416839	0.0	0.0	0.0	0.0
810	150543,506066,508953,458635,50000,173088,444568,496015,339106,295250	43217,287896,452983,72375,293295,263174,58614,341776,9084,226568	0.0	0.0	0.0	0.0
8116	161019,344076,83409,327560,128884,555851,582736,102904,327127,544070	483191,147002,550661,74560,98150,591694,454610,9876,554207,110860	0.0	0.0	0.0	0.0
8275	493012,391156,79777,166854,369166,107822,355236,202913,26203,395506	369166,133760,116846,91831,294867,123911,538915,580364,531953,203040	0.0	0.38685280723454163	0.0	1.0
8332	328794,92616,201736,230666,499811,584090,13260,95415,453582,480337	13260,499811,350748,480337,92616,215118,415281,115652,147361,521644	0.46927872602275644	0.0	0.3333333333333333	0.0
853	3173,587639,85672,449816,247473,272709,450933,15676,184559,483453	252843,111354,56558,477476,15270,147080,593197,85672,162630,585121	0.0	0.21840743681816419	0.0	0.5
8832	433069,487399,474575,153660,190772,201856,308332,183898,285560,588153	244813,94689,386796,474187,474575,454224,13209,597351,104741,487399	0.0	0.6309297535714575	0.0	1.0
9164	309326,538727,296516,115648,287656,464824,538940,321941,585254,510328	309326,115648,296516,427707,321941,418528,52149,464824,149900,287656	0.0	0.0	0.0	0.0
9381	548467,132754,120859,84891,395506,269043,478711,549009,256035,206118	548467,410061,7391,251715,18532,111301,75658,408123,284235,112659	0.0	0.19342640361727081	0.0	0.5
9385	117634,263088,379615,364588,241135,424079,562481,330792,451301,480808	384607,61787,158947,403755,102442,549441,400571,69771,442127,103908	0.0	0.43067655807339306	0.0	1.0
9548	551145,211525,297290,594257,475748,16606,134037,451501,344526,445573	211525,266457,371922,65567,32009,475748,253803,367014,594257,286746	0.5	0.0	1.0	0.0
9556	132034,221238,540389,343042,406974,50742,526422,558218,546150,368587	37040,57520,218670,291006,515579,241059,498014,265365,506617,448952	0.0	1.0	0.0	1.0
9565	170318,534370,271949,478291,113189,139094,444589,45053,217006,402437	478291,227046,352484,63882,444747,291996,271949,206442,314342,216694	0.2640681225725909	0.6131471927654584	0.5	0.5
957	144563,540334,20215,264075,33376,97988,201103,408168,441732,386909	540334,264075,4783,144563,18647,564475,75195,535918,450925,71338	0.2960819109658652	0.46927872602275644	0.3333333333333333	0.3333333333333333
9701	58565,568534,376839,84422,594226,298308,107350,230666,495874,539327	473883,592612,408865,599389,422609,390959,253359,539327,509464,73283	0.0	0.0	0.0	0.0
9737	435798,599436,565432,182272,239891,218747,472340,38711,561999,102029	561999,99131,245082,419897,240215,158520,72694,389189,533846,38711	0.0	0.7328286204777911	0.0	1.0
9771	60652,381753,477811,434014,337993,598065,439474,594226,214509,368587	273718,38287,440482,141813,450355,589507,163149,176523,370632,137898	0.0	0.0	0.0	0.0
